year,female_parent,male_parent
2022,GEMN-0177,LH244
2022,GEMN-0096_PHP02_0011,LH244
2022,GEMN-0192_PHN46_0003,LH244
2022,GEMN-0225_PHJ89_0003,LH244
2022,GEMN-0192_PHP02_0001,LH244
2022,GEMN-0225_LH212HT_0029,LH244
2022,W10010_0018,LH244
2022,GEMN-0096_PHK76_0010,LH244
2022,GEMN-0097_PHN46_0005,LH244
2022,GEMN-0192_LH212HT_0023,LH244
2022,GEMN-0225_PHJ89_0017,LH244
2022,W10001_0031,LH244
2022,GEMN-0097_LH212HT_0047,LH244
2022,MO44_LH145_0138,LH244
2022,GEMN-0097_PHN46_0016,LH244
2022,GEMN-0096_PHP02_0025,LH244
2022,GEMN-0096_PHJ89_0001,LH244
2022,GEMN-0096_LH212HT_0006,LH244
2022,GEMN-0225_PHJ89_0004,LH244
2022,GEMN-0225_LH212HT_0005,LH244
2022,GEMN-0096_PHN46_0023,LH244
2022,GEMN-0225_PHN46_0003,LH244
2022,W10010_0118,LH244
2022,GEMN-0225_PHK76_0027,LH244
2022,GEMN-0097_LH212HT_0026,LH244
2022,PHJ90,LH244
2022,GEMN-0097_PHJ89_0001,LH244
2022,MO44_PHW65_0035,LH244
2022,GEMN-0097_PHJ89_0029,LH244
2022,CG44,CGR01
2022,GEMN-0192_PHK76_0037,LH244
2022,GEMN-0097_PHJ89_0025,LH244
2022,GEMN-0192_PHK76_0036,LH244
2022,GEMN-0225_PHN46_0006,LH244
2022,PHW30_MO17-234-(2N)-02,LH244
2022,GEMN-0225_LH212HT_0036,LH244
2022,2369,LH123HT
2022,GEMN-0225_PHP02_0013,LH244
2022,GEMN-0096_PHJ89_0010,LH244
2022,PHN11_PHG47_0287,LH244
2022,GEMN-0096_PHK76_0004,LH244
2022,W10001_0021,LH244
2022,B73,PHN82
2022,MO44_LH145_0127,LH244
2022,GEMN-0096_PHK76_0014,LH244
2022,PHN11,LH244
2022,GEMN-0096_LH212HT_0009,LH244
2022,B73,MO17
2022,LH195,PHZ51
2022,PH24E,LH244
2022,GEMN-0225_PHP02_0008,LH244
2022,PHN11_OH43_0088,LH244
2022,PHP02,LH244
2022,LH82,LH244
2022,GEMN-0096_LH212HT_0027,LH244
2022,NKH8431,LH244
2022,W10001_0029,LH244
2022,GEMN-0096_PHN46_0005,LH244
2022,GEMN-0225_PHJ89_0015,LH244
2022,GEMN-0096_PHP02_0022,LH244
2022,GEMN-0097_PHJ89_0008,LH244
2022,GEMN-0192_LH212HT_0021,LH244
2022,W10010_0124,LH244
2022,GEMN-0096_PHJ89_0014,LH244
2022,GEMN-0097_PHK76_0018,LH244
2022,GEMN-0096_PHP02_0016,LH244
2022,GEMN-0096_PHN46_0013,LH244
2022,BGEM-0124-N,LH244
2022,GEMN-0178,LH244
2022,GEMN-0192_PHK76_0044,LH244
2022,GEMN-0097_PHK76_0007,LH244
2022,GEMN-0096_LH212HT_0010,LH244
2022,PHP02,LH244
2022,GEMN-0097_LH212HT_0019,LH244
2022,M37W,LH244
2022,GEMN-0097_LH212HT_0078,LH244
2022,GEMN-0192,LH244
2022,GEMN-0096_PHP02_0009,LH244
2022,GEMN-0096_LH212HT_0005,LH244
2022,GEMN-0192_PHP02_0003,LH244
2022,2369,LH123HT
2022,GEMN-0096_PHP02_0030,LH244
2022,TX779,LH195
2022,PHN11_LH145_0005,LH244
2022,B14A,OH43
2022,W10010_0270,LH244
2022,NC454,LH244
2022,GEMN-0096_LH212HT_0011,LH244
2022,GEMN-0097_PHP02_0006,LH244
2022,W10010_0215,LH244
2022,GEMN-0097_PHJ89_0020,LH244
2022,W10010_0170,LH244
2022,PHW52,PHM49
2022,GEMN-0097_PHK76_0010,LH244
2022,GEMN-0192_PHK76_0025,LH244
2022,PH24E,LH244
2022,PHJ40,PHAJ0
2022,GEMN-0096_PHN46_0004,LH244
2022,W10005_0107,LH244
2022,GEMN-0192_PHK76_0033,LH244
2022,GEMN-0225_PHN46_0001,LH244
2022,GEMN-0097_PHK76_0021,LH244
2022,GEMN-0192_PHK76_0035,LH244
2022,GEMN-0096_PHP02_0006,LH244
2022,GEMN-0225_PHK76_0012,LH244
2022,W10001_0007,LH244
2022,NC508,LH244
2022,GEMN-0192_PHN46_0004,LH244
2022,PHJ89,LH244
2022,MO44_PHW65_0025,LH244
2022,GEMN-0097_PHK76_0038,LH244
2022,GEMN-0096_PHN46_0007,LH244
2022,MO44_PHG47_0125,LH244
2022,GEMN-0225_PHJ89_0013,LH244
2022,NC406,LH244
2022,MO17_PHW30-309-(2N)-01,LH244
2022,GEMN-0225_PHJ89_0009,LH244
2022,W10010_0148,LH244
2022,GEMN-0096_PHJ89_0017,LH244
2022,GEMN-0096_PHJ89_0011,LH244
2022,GEMN-0096,LH244
2022,B97,LH244
2022,GEMN-0096_PHN46_0001,LH244
2022,GEMN-0097_PHK76_0015,LH244
2022,GEMN-0097_PHK76_0039,LH244
2022,GEMN-0225_LH212HT_0017,LH244
2022,GEMN-0225_PHN46_0004,LH244
2022,GEMN-0192_PHK76_0008,LH244
2022,GEMN-0096_LH212HT_0013,LH244
2022,GEMN-0135,LH244
2022,W10010_0358,LH244
2022,GEMN-0192_PHK76_0002,LH244
2022,GEMN-0225_PHJ89_0008,LH244
2022,B73,TX779
2022,GEMN-0192_LH212HT_0018,LH244
2022,GEMN-0225_LH212HT_0028,LH244
2022,GEMN-0225_PHK76_0028,LH244
2022,GEMN-0225_PHP02_0012,LH244
2022,GEMN-0097_PHK76_0009,LH244
2022,W10001_0047,LH244
2022,GEMN-0192_PHN46_0025,LH244
2022,GEMN-0097_PHN46_0014,LH244
2022,GEMN-0097_PHP02_0001,LH244
2022,LH244,PHZ51
2022,W10001_0012,LH244
2022,PHB47,PHZ51
2022,GEMN-0225_PHJ89_0006,LH244
2022,PHG39,PHN82
2022,GEMN-0097_PHN46_0018,LH244
2022,MO44_PHG47_0072,LH244
2022,GEMN-0096_PHJ89_0007,LH244
2022,GEMN-0097_PHK76_0023,LH244
2022,CG119,CG108
2022,W10001_0009,LH244
2022,GEMN-0097_LH212HT_0085,LH244
2022,GEMN-0225_PHP02_0003,LH244
2022,GEMN-0225_PHK76_0031,LH244
2022,W10001_0019,LH244
2022,W10010_0084,LH244
2022,W10001_0011,LH244
2022,B73,PHN82
2022,CG44,CGR01
2022,GEMN-0097_LH212HT_0020,LH244
2022,MBS3755GTCBLL,MBS8488DC RIB
2022,PHN11_PHW65_0323,LH244
2022,B37,H95
2022,GEMN-0192_LH212HT_0011,LH244
2022,PHAP9,LH244
2022,GEMN-0225_PHJ89_0005,LH244
2022,GEMN-0225_PHP02_0007,LH244
2022,GEMN-0225_PHJ89_0021,LH244
2022,LH244,PHK76
2022,GEMN-0225_PHJ89_0022,LH244
2022,W10010_0189,LH244
2022,GEMN-0097_PHJ89_0039,LH244
2022,GEMN-0097_PHP02_0007,LH244
2022,GEMN-0225_PHK76_0005,LH244
2022,BGEM-0129-N,LH244
2022,W10010_0294,LH244
2022,GEMN-0192_PHK76_0006,LH244
2022,W10005_0029,LH244
2022,GEMN-0192_PHK76_0021,LH244
2022,GEMN-0225_LH212HT_0008,LH244
2022,GEMN-0225_PHK76_0010,LH244
2022,B73,TX779
2022,GEMN-0097_PHJ89_0010,LH244
2022,GEMN-0096_PHJ89_0012,LH244
2022,GEMN-0225_PHP02_0006,LH244
2022,PHN11_LH145_0028,LH244
2022,PHN11_PHW65_0359,LH244
2022,GEMN-0192_LH212HT_0010,LH244
2022,W10001_0033,LH244
2022,W22,LH244
2022,GEMN-0225_LH212HT_0043,LH244
2022,W10001_0040,LH244
2022,DK78010,LH244
2022,W10010_0093,LH244
2022,PHW30_MO17-095-(2N)-01,LH244
2022,DK3IIH6,LH244
2022,GEMN-0225_PHJ89_0018,LH244
2022,PHRE1,PHTD5
2022,PHB47,PHN82
2022,GEMN-0192_PHN46_0011,LH244
2022,GEMN-0097_PHK76_0012,LH244
2022,GEMN-0192_PHN46_0006,LH244
2022,GEMN-0192_PHK76_0027,LH244
2022,GEMN-0096_PHN46_0012,LH244
2022,PHP55,LH244
2022,GEMN-0096_PHJ89_0006,LH244
2022,GEMN-0225_PHK76_0001,LH244
2022,GEMN-0096_LH212HT_0012,LH244
2022,GEMN-0287,LH244
2022,PHJ40,PHAJ0
2022,GEMN-0192_PHK76_0030,LH244
2022,W10010_0337,LH244
2022,W10005_0111,LH244
2022,GEMN-0225_LH212HT_0038,LH244
2022,GEMN-0192_LH212HT_0001,LH244
2022,GEMN-0097_LH212HT_0069,LH244
2022,PHB47,LH244
2022,W10010_0239,LH244
2022,B14A,OH43
2022,TX779,LH195
2022,GEMN-0192_PHK76_0005,LH244
2022,GEMN-0096_PHN46_0002,LH244
2022,GEMN-0225_LH212HT_0015,LH244
2022,GEMN-0097_PHJ89_0027,LH244
2022,GEMN-0192_PHK76_0032,LH244
2022,GEMN-0192_PHK76_0015,LH244
2022,GEMN-0097_LH212HT_0062,LH244
2022,GEMN-0225,LH244
2022,LH82,LH244
2022,GEMN-0097_PHN46_0004,LH244
2022,GEMN-0097_PHK76_0041,LH244
2022,GEMN-0225_PHJ89_0025,LH244
2022,PHW65_MOG_0137,LH244
2022,GEMN-0096_PHK76_0002,LH244
2022,GEMN-0192_PHK76_0041,LH244
2022,GEMN-0192_PHJ89_0002,LH244
2022,PHG29,PHG47
2022,LH287,LH244
2022,PHW65_MOG_0176,LH244
2022,GEMN-0192_PHN46_0015,LH244
2022,GEMN-0192_PHK76_0012,LH244
2022,GEMN-0225_PHP02_0014,LH244
2022,PHKE6,LH244
2022,GEMN-0096_PHJ89_0009,LH244
2022,GEMN-0225_PHJ89_0002,LH244
2022,GEMN-0225_PHJ89_0026,LH244
2022,NC370,LH244
2022,GEMN-0097_PHK76_0002,LH244
2022,GEMN-0192_PHK76_0009,LH244
2022,GEMN-0192_PHK76_0045,LH244
2022,GEMN-0097_PHJ89_0003,LH244
2022,MBS3755GTCBLL,MBS8488DC RIB
2022,GEMN-0225_PHP02_0001,LH244
2022,GEMN-0096_PHP02_0015,LH244
2022,GEMN-0098,LH244
2022,MO17_PHW30-200-(2N)-02,LH244
2022,GEMN-0097_LH212HT_0058,LH244
2022,GEMN-0097_PHJ89_0002,LH244
2022,GEMN-0192_PHN46_0002,LH244
2022,PHN11_PHW65_0312,LH244
2022,GEMN-0097_PHN46_0011,LH244
2022,MO17_PHW30-008-(2N)-01,LH244
2022,GEMN-0097_PHJ89_0005,LH244
2022,PHW30_MO17-299-(2N)-01,LH244
2022,LH123HT,LH244
2022,GEMN-0096_PHK76_0013,LH244
2022,GEMN-0225_PHK76_0007,LH244
2022,GEMN-0096_PHP02_0007,LH244
2022,GEMN-0096_PHK76_0006,LH244
2022,GEMN-0225_PHK76_0019,LH244
2022,GEMN-0097_PHJ89_0036,LH244
2022,GEMN-0096_PHK76_0016,LH244
2022,GEMN-0097_PHN46_0006,LH244
2022,GEMN-0097_PHP02_0002,LH244
2022,GEMN-0225_PHJ89_0032,LH244
2022,GEMN-0192_PHJ89_0001,LH244
2022,PH207,LH244
2022,GEMN-0097_PHK76_0060,LH244
2022,NC360,LH244
2022,GEMN-0192_LH212HT_0012,LH244
2022,GEMN-0097_PHJ89_0028,LH244
2022,GEMN-0096_PHN46_0011,LH244
2022,GEMN-0096_PHN46_0020,LH244
2022,GEMN-0225_PHN46_0021,LH244
2022,GEMN-0225_LH212HT_0002,LH244
2022,GEMN-0192_PHK76_0010,LH244
2022,GEMN-0225_PHK76_0002,LH244
2022,W10001_0014,LH244
2022,PHG47,LH244
2022,GEMN-0097_PHK76_0014,LH244
2022,GEMN-0097_PHN46_0001,LH244
2022,GEMN-0096_PHK76_0001,LH244
2022,W10001_0036,LH244
2022,BGEM-0063-N,LH244
2022,GEMN-0192_PHK76_0016,LH244
2022,GEMN-0225_PHP02_0015,LH244
2022,W10001_0022,LH244
2022,GEMN-0192_PHN46_0020,LH244
2022,GEMN-0225_PHJ89_0027,LH244
2022,BGEM-0039-N,LH244
2022,GEMN-0192_PHK76_0011,LH244
2022,GEMN-0192_PHN46_0008,LH244
2022,GEMN-0097_PHJ89_0013,LH244
2022,GEMN-0097_PHK76_0048,LH244
2022,GEMN-0096_PHK76_0007,LH244
2022,GEMN-0097_PHP02_0005,LH244
2022,GEMN-0225_LH212HT_0040,LH244
2022,TX777,LH195
2022,GEMN-0097_PHJ89_0011,LH244
2022,GEMN-0097_PHK76_0003,LH244
2022,GEMN-0225_PHK76_0013,LH244
2022,W10010_0346,LH244
2022,GEMN-0225_PHJ89_0001,LH244
2022,GEMN-0097_PHJ89_0006,LH244
2022,GEMN-0097_LH212HT_0023,LH244
2022,PHN11_PHG47_0251,LH244
2022,GEMN-0157,LH244
2022,GEMN-0192_LH212HT_0014,LH244
2022,GEMN-0097_LH212HT_0074,LH244
2022,M162W,LH244
2022,GEMN-0096_LH212HT_0017,LH244
2022,GEMN-0192_LH212HT_0006,LH244
2022,2369,LH123HT
2022,MM501D,LH244
2022,GEMN-0097_PHN46_0003,LH244
2022,W10001_0017,LH244
2022,LH195,PHZ51
2022,GEMN-0225_PHK76_0014,LH244
2022,GEMN-0097_PHK76_0055,LH244
2022,GEMN-0096_PHP02_0003,LH244
2022,W10005_0220,LH244
2022,GEMN-0096_PHJ89_0013,LH244
2022,GEMN-0097_PHK76_0053,LH244
2022,GEMN-0225_PHP02_0009,LH244
2022,GEMN-0097_LH212HT_0004,LH244
2022,GEMN-0225_PHK76_0018,LH244
2022,W10005_0147,LH244
2022,MBS3755GTCBLL,MBS8488DC RIB
2022,GEMN-0225_PHJ89_0020,LH244
2022,GEMN-0096_PHP02_0012,LH244
2022,LH244,PHK76
2022,GEMN-0192_PHK76_0014,LH244
2022,GEMN-0225_PHK76_0004,LH244
2022,GEMN-0096_PHP02_0005,LH244
2022,GEMN-0225_LH212HT_0003,LH244
2022,GEMN-0225_PHJ89_0016,LH244
2022,GEMN-0096_PHP02_0001,LH244
2022,GEMN-0097_PHJ89_0026,LH244
2022,GEMN-0097_PHJ89_0012,LH244
2022,GEMN-0225_PHN46_0004,LH244
2022,GEMN-0097_PHP02_0002,LH244
2022,TX777,LH195
2022,GEMN-0097_PHJ89_0008,LH244
2022,GEMN-0192_PHN46_0011,LH244
2022,PHG39,PHN82
2022,GEMN-0225_PHJ89_0003,LH244
2022,W10005_0029,LH244
2022,GEMN-0225_PHP02_0001,LH244
2022,PHW30,LH244
2022,W10001_0040,LH244
2022,PHN11_LH145_0005,LH244
2022,B73,TX779
2022,GEMN-0192_PHK76_0016,LH244
2022,GEMN-0225_LH212HT_0024,LH244
2022,GEMN-0124,LH244
2022,GEMN-0192_PHK76_0015,LH244
2022,GEMN-0192_LH212HT_0021,LH244
2022,GEMN-0096_PHP02_0007,LH244
2022,LH283,LH244
2022,GEMN-0096_PHN46_0003,LH244
2022,W10005_0111,LH244
2022,W10010_0358,LH244
2022,GEMN-0192_PHK76_0017,LH244
2022,GEMN-0097_PHK76_0011,LH244
2022,GEMN-0097_LH212HT_0039,LH244
2022,GEMN-0192_LH212HT_0023,LH244
2022,B73,TX779
2022,W10001_0012,LH244
2022,MO17_PHW30-309-(2N)-01,LH244
2022,W10010_0084,LH244
2022,GEMN-0097_PHJ89_0002,LH244
2022,W10010_0311,LH244
2022,GEMN-0097_PHK76_0041,LH244
2022,GEMN-0097_LH212HT_0032,LH244
2022,LH216,LH244
2022,GEMN-0225_PHN46_0002,LH244
2022,PHP02,LH244
2022,GEMN-0192_PHK76_0025,LH244
2022,MO44_PHW65_0025,LH244
2022,GEMN-0192_PHP02_0001,LH244
2022,GEMN-0097_PHN46_0005,LH244
2022,GEMN-0097_PHJ89_0026,LH244
2022,GEMN-0192_PHN46_0015,LH244
2022,GEMN-0225_PHK76_0003,LH244
2022,GEMN-0192_PHK76_0019,LH244
2022,MO17_PHW30-008-(2N)-01,LH244
2022,GEMN-0192_LH212HT_0006,LH244
2022,GEMN-0097_LH212HT_0062,LH244
2022,GEMN-0097_PHK76_0048,LH244
2022,W10010_0118,LH244
2022,GEMN-0192_PHJ89_0001,LH244
2022,W10010_0279,LH244
2022,GEMN-0225_PHJ89_0021,LH244
2022,BGEM-0063-N,LH244
2022,GEMN-0157,LH244
2022,GEMN-0225_LH212HT_0029,LH244
2022,LH287,LH244
2022,PHN11_PHG47_0287,LH244
2022,GEMN-0097_PHK76_0039,LH244
2022,PHRE1,PHTD5
2022,GEMN-0225_PHN46_0006,LH244
2022,GEMN-0097_PHJ89_0013,LH244
2022,GEMN-0192,LH244
2022,B97,LH244
2022,PHG47,LH244
2022,W10010_0346,LH244
2022,GEMN-0271,LH244
2022,GEMN-0097_PHN46_0008,LH244
2022,LH244,PHZ51
2022,GEMN-0097_PHJ89_0012,LH244
2022,MO44,LH244
2022,B73,PHN82
2022,GEMN-0225_PHJ89_0016,LH244
2022,GEMN-0097_PHK76_0009,LH244
2022,GEMN-0097_PHK76_0037,LH244
2022,PHAP9,LH244
2022,GEMN-0225_PHJ89_0020,LH244
2022,GEMN-0225_PHJ89_0008,LH244
2022,PH24E,LH244
2022,GEMN-0225_LH212HT_0036,LH244
2022,GEMN-0096_PHK76_0013,LH244
2022,PHW65_MOG_0176,LH244
2022,GEMN-0097_LH212HT_0054,LH244
2022,GEMN-0096_PHK76_0002,LH244
2022,GEMN-0192_PHK76_0027,LH244
2022,GEMN-0225_PHK76_0014,LH244
2022,GEMN-0096_PHN46_0014,LH244
2022,GEMN-0192_PHK76_0021,LH244
2022,GEMN-0225_LH212HT_0040,LH244
2022,NC350,LH244
2022,PHB47,PHN82
2022,GEMN-0225_PHP02_0009,LH244
2022,PHK56,LH244
2022,GEMN-0097_PHK76_0007,LH244
2022,GEMN-0098,LH244
2022,GEMN-0225_PHK76_0039,LH244
2022,GEMN-0096_PHN46_0013,LH244
2022,GEMN-0225_PHJ89_0018,LH244
2022,GEMN-0225_PHK76_0019,LH244
2022,GEMN-0097_PHJ89_0010,LH244
2022,DK3IIH6,LH244
2022,GEMN-0096_PHJ89_0014,LH244
2022,PHW30_MO17-032-(2N)-01,LH244
2022,PHW65_MOG_0137,LH244
2022,W10001_0013,LH244
2022,GEMN-0192_LH212HT_0011,LH244
2022,GEMN-0096_PHN46_0005,LH244
2022,GEMN-0192_PHK76_0008,LH244
2022,GEMN-0097_PHK76_0003,LH244
2022,TX779,LH195
2022,GEMN-0225_PHN46_0005,LH244
2022,GEMN-0097_LH212HT_0020,LH244
2022,GEMN-0096_PHJ89_0016,LH244
2022,GEMN-0097_PHJ89_0016,LH244
2022,GEMN-0096_PHK76_0009,LH244
2022,GEMN-0097_PHN46_0004,LH244
2022,TX777,LH195
2022,BGEM-0039-N,LH244
2022,GEMN-0096_LH212HT_0006,LH244
2022,GEMN-0097_PHP02_0005,LH244
2022,GEMN-0225_PHJ89_0004,LH244
2022,GEMN-0192_PHK76_0044,LH244
2022,PHW65_MOG_0271,LH244
2022,W10001_0023,LH244
2022,GEMN-0192_PHK76_0010,LH244
2022,GEMN-0097_PHN46_0003,LH244
2022,GEMN-0192_PHN46_0007,LH244
2022,GEMN-0096_PHP02_0012,LH244
2022,GEMN-0225_PHP02_0002,LH244
2022,GEMN-0144,LH244
2022,B37,H95
2022,LH244,MO17
2022,GEMN-0225_PHJ89_0013,LH244
2022,PHJ40,PHAJ0
2022,GEMN-0096_PHP02_0005,LH244
2022,GEMN-0097_PHP02_0007,LH244
2022,DK78010,LH244
2022,GEMN-0096_PHP02_0006,LH244
2022,GEMN-0192_PHK76_0011,LH244
2022,GEMN-0225_PHJ89_0015,LH244
2022,GEMN-0192_PHK76_0014,LH244
2022,GEMN-0097_PHP02_0006,LH244
2022,GEMN-0225_PHP02_0015,LH244
2022,GEMN-0225_PHN46_0014,LH244
2022,GEMN-0192_PHN46_0025,LH244
2022,GEMN-0097_LH212HT_0069,LH244
2022,GEMN-0225_LH212HT_0008,LH244
2022,GEMN-0225_PHK76_0005,LH244
2022,GEMN-0097_PHJ89_0039,LH244
2022,GEMN-0096_LH212HT_0020,LH244
2022,PHR03,LH244
2022,PHN11_PHW65_0323,LH244
2022,W10010_0337,LH244
2022,PH24E,LH244
2022,2369,LH123HT
2022,W10001_0016,LH244
2022,GEMN-0192_PHN46_0017,LH244
2022,GEMN-0192_PHN46_0006,LH244
2022,GEMN-0096_PHJ89_0007,LH244
2022,GEMN-0097_PHJ89_0020,LH244
2022,GEMN-0097_PHJ89_0001,LH244
2022,NC540,LH244
2022,GEMN-0097_PHK76_0014,LH244
2022,MO44_PHW65_0035,LH244
2022,GEMN-0225_PHJ89_0032,LH244
2022,GEMN-0192_PHP02_0003,LH244
2022,PHN11_OH43_0088,LH244
2022,GEMN-0225_PHN46_0001,LH244
2022,GEMN-0097_PHJ89_0003,LH244
2022,NC546,LH244
2022,MO44_LH145_0127,LH244
2022,GEMN-0192_PHN46_0004,LH244
2022,GEMN-0096_PHP02_0003,LH244
2022,PHKE6,LH244
2022,PHW30_MO17-129-(2N)-01,LH244
2022,MO17_PHW30-200-(2N)-02,LH244
2022,GEMN-0177,LH244
2022,W10005_0107,LH244
2022,GEMN-0097_PHJ89_0007,LH244
2022,PHW30,LH244
2022,BGEM-0129-N,LH244
2022,W10001_0017,LH244
2022,GEMN-0225_PHK76_0028,LH244
2022,PHRE1,PHTD5
2022,GEMN-0225_PHK76_0007,LH244
2022,GEMN-0192_PHK76_0009,LH244
2022,GEMN-0225_PHK76_0002,LH244
2022,GEMN-0096_PHP02_0011,LH244
2022,GEMN-0225_PHP02_0017,LH244
2022,GEMN-0225_PHK76_0025,LH244
2022,GEMN-0097_LH212HT_0019,LH244
2022,GEMN-0096_PHN46_0010,LH244
2022,GEMN-0192_PHK76_0013,LH244
2022,W10010_0170,LH244
2022,GEMN-0097_PHJ89_0028,LH244
2022,W10001_0003,LH244
2022,GEMN-0225_PHP02_0012,LH244
2022,GEMN-0192_PHN46_0010,LH244
2022,PHR03,LH244
2022,W10001_0007,LH244
2022,GEMN-0270,LH244
2022,GEMN-0096_PHN46_0020,LH244
2022,GEMN-0096_PHJ89_0002,LH244
2022,PHW30_MO17-234-(2N)-02,LH244
2022,GEMN-0096_PHN46_0007,LH244
2022,GEMN-0192_PHK76_0030,LH244
2022,GEMN-0096_PHJ89_0001,LH244
2022,MBS3755GTCBLL,MBS8488DC RIB
2022,MO44_PHG47_0125,LH244
2022,NKH8431,LH244
2022,GEMN-0097_PHK76_0055,LH244
2022,GEMN-0096_PHK76_0010,LH244
2022,GEMN-0096_PHN46_0012,LH244
2022,GEMN-0096_PHJ89_0012,LH244
2022,GEMN-0192_PHK76_0002,LH244
2022,PHW30_MO17-010-(2N)-01,LH244
2022,W10001_0009,LH244
2022,B14A,OH43
2022,PHN11_OH43_0075,LH244
2022,GEMN-0225_LH212HT_0015,LH244
2022,GEMN-0097_PHJ89_0036,LH244
2022,LH195,PHZ51
2022,LH82,LH244
2022,GEMN-0096_PHP02_0016,LH244
2022,GEMN-0192_PHK76_0006,LH244
2022,GEMN-0096_PHK76_0006,LH244
2022,GEMN-0225_PHK76_0022,LH244
2022,GEMN-0097_LH212HT_0051,LH244
2022,GEMN-0097_PHP02_0003,LH244
2022,GEMN-0225_PHK76_0012,LH244
2022,GEMN-0097_LH212HT_0058,LH244
2022,GEMN-0225_PHJ89_0017,LH244
2022,GEMN-0192_PHN46_0012,LH244
2022,GEMN-0097_PHJ89_0023,LH244
2022,NC438,LH244
2022,GEMN-0097_PHJ89_0005,LH244
2022,GEMN-0287,LH244
2022,GEMN-0097_PHJ89_0027,LH244
2022,NC398,LH244
2022,W10001_0047,LH244
2022,W10002_0002,LH244
2022,W10010_0189,LH244
2022,PHP55,LH244
2022,PHJ40,PHAJ0
2022,PHN11_PHG47_0251,LH244
2022,GEMN-0192_PHK76_0035,LH244
2022,GEMN-0225_PHP02_0008,LH244
2022,GEMN-0225_LH212HT_0005,LH244
2022,PHB47,PHZ51
2022,PHP02,LH244
2022,B73,MO17
2022,W10010_0093,LH244
2022,GEMN-0232,LH244
2022,PHN11_PHW65_0359,LH244
2022,GEMN-0097_PHK76_0060,LH244
2022,GEMN-0225_PHK76_0004,LH244
2022,CG119,CG108
2022,GEMN-0096_PHJ89_0009,LH244
2022,W10001_0021,LH244
2022,GEMN-0096_PHN46_0001,LH244
2022,GEMN-0225_LH212HT_0043,LH244
2022,GEMN-0225_PHK76_0032,LH244
2022,GEMN-0096,LH244
2022,GEMN-0097_LH212HT_0085,LH244
2022,PHG29,PHG47
2022,GEMN-0225_LH212HT_0017,LH244
2022,GEMN-0225_PHP02_0003,LH244
2022,GEMN-0096_PHK76_0001,LH244
2022,GEMN-0097_PHJ89_0025,LH244
2022,2369,LH123HT
2022,PHJ90,LH244
2022,GEMN-0097_LH212HT_0026,LH244
2022,MO44_LH145_0138,LH244
2022,GEMN-0225_PHP02_0014,LH244
2022,GEMN-0192_PHK76_0028,LH244
2022,W10001_0031,LH244
2022,W10001_0022,LH244
2022,W10010_0124,LH244
2022,GEMN-0096_LH212HT_0004,LH244
2022,GEMN-0192_PHN46_0019,LH244
2022,GEMN-0096_PHK76_0004,LH244
2022,NC528,LH244
2022,LH213,LH244
2022,GEMN-0192_LH212HT_0001,LH244
2022,GEMN-0096_PHJ89_0011,LH244
2022,GEMN-0096_PHP02_0030,LH244
2022,GEMN-0225_PHN46_0003,LH244
2022,GEMN-0097_PHK76_0018,LH244
2022,PHB47,LH244
2022,GEMN-0225_PHJ89_0009,LH244
2022,GEMN-0096_LH212HT_0009,LH244
2022,GEMN-0097_PHN46_0009,LH244
2022,GEMN-0096_PHN46_0011,LH244
2022,GEMN-0097_PHK76_0021,LH244
2022,GEMN-0225_PHN46_0021,LH244
2022,GEMN-0096_LH212HT_0005,LH244
2022,GEMN-0097_LH212HT_0017,LH244
2022,GEMN-0096_LH212HT_0001,LH244
2022,PHN11_LH145_0028,LH244
2022,GEMN-0225_PHJ89_0001,LH244
2022,PHN11,LH244
2022,GEMN-0097_PHN46_0011,LH244
2022,GEMN-0096_LH212HT_0013,LH244
2022,GEMN-0225_LH212HT_0006,LH244
2022,GEMN-0192_PHK76_0018,LH244
2022,GEMN-0225_PHK76_0018,LH244
2022,NC548,LH244
2022,GEMN-0192_LH212HT_0014,LH244
2022,GEMN-0096_PHK76_0003,LH244
2022,W10001_0014,LH244
2022,GEMN-0225_PHN46_0009,LH244
2022,GEMN-0192_PHN46_0014,LH244
2022,GEMN-0192_PHN46_0002,LH244
2022,2369,LH123HT
2022,GEMN-0097_LH212HT_0061,LH244
2022,GEMN-0225,LH244
2022,GEMN-0225_LH212HT_0002,LH244
2022,W10005_0220,LH244
2022,GEMN-0192_LH212HT_0012,LH244
2022,PHG29,PHG47
2022,PHW52,PHM49
2022,GEMN-0097_LH212HT_0047,LH244
2022,GEMN-0096_LH212HT_0017,LH244
2022,MBS3755GTCBLL,MBS8488DC RIB
2022,MOG,LH244
2022,PHB47,PHZ51
2022,GEMN-0192_PHN46_0009,LH244
2022,GEMN-0192_PHK76_0033,LH244
2022,W10010_0032,LH244
2022,GEMN-0192_PHK76_0032,LH244
2022,GEMN-0192_PHN46_0003,LH244
2022,GEMN-0096_PHN46_0004,LH244
2022,GEMN-0192_LH212HT_0010,LH244
2022,BGEM-0089-N,LH244
2022,GEMN-0096_PHK76_0007,LH244
2022,GEMN-0192_PHK76_0036,LH244
2022,GEMN-0097_PHK76_0038,LH244
2022,LH244,PHK76
2022,NC512,LH244
2022,GEMN-0192_PHK76_0045,LH244
2022,NC426,LH244
2022,GEMN-0096_PHJ89_0013,LH244
2022,GEMN-0178,LH244
2022,W10010_0148,LH244
2022,PHW30_MO17-178-(2N)-01,LH244
2022,GEMN-0097_PHJ89_0011,LH244
